# file...... TESS/TESS_BC/total_P_Out.csv
# date...... Mon Apr 26 20:56:16 2021
# user...... (null)
# host...... (null)
# group..... class=inverter
# property.. P_Out
# limit..... 0
# interval.. 60
# timestamp,PV_inverter_1,PV_inverter_2,PV_inverter_3,PV_inverter_4,PV_inverter_5,PV_inverter_6
2000-01-01 06:30:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:31:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:32:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:33:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:34:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:35:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:36:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:37:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:38:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:39:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:40:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:41:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:42:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:43:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:44:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:45:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:46:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:47:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:48:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:49:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:50:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:51:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:52:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:53:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:54:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:55:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:56:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:57:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:58:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 06:59:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:00:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:01:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:02:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:03:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:04:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:05:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:06:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:07:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:08:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:09:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:10:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:11:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:12:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:13:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:14:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:15:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:16:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:17:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:18:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:19:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:20:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:21:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:22:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:23:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:24:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:25:00 UTC,+0,+0,+0,+0,+0,+0
2000-01-01 07:26:00 UTC,+0.0421235,+0.0539588,+0.0526656,+0.0494499,+0.0590393,+0.055317
2000-01-01 07:27:00 UTC,+0.196197,+0.251322,+0.245298,+0.230321,+0.274985,+0.257648
2000-01-01 07:28:00 UTC,+0.360552,+0.461855,+0.450786,+0.423262,+0.505342,+0.473481
2000-01-01 07:29:00 UTC,+0.535125,+0.685478,+0.66905,+0.628199,+0.75002,+0.702733
2000-01-01 07:30:00 UTC,+0.71986,+0.922117,+0.900017,+0.845064,+1.00894,+0.945328
2000-01-01 07:31:00 UTC,+0.914694,+1.17169,+1.14361,+1.07379,+1.28202,+1.20119
2000-01-01 07:32:00 UTC,+1.11957,+1.43414,+1.39976,+1.3143,+1.56917,+1.47023
2000-01-01 07:33:00 UTC,+1.33461,+1.70959,+1.66862,+1.56673,+1.87056,+1.75262
2000-01-01 07:34:00 UTC,+1.55923,+1.99732,+1.94945,+1.83042,+2.18538,+2.0476
2000-01-01 07:35:00 UTC,+1.79412,+2.29821,+2.24313,+2.10617,+2.5146,+2.35606
2000-01-01 07:36:00 UTC,+2.03838,+2.6111,+2.54852,+2.39291,+2.85695,+2.67683
2000-01-01 07:37:00 UTC,+2.29264,+2.93679,+2.86641,+2.69139,+3.21331,+3.01071
2000-01-01 07:38:00 UTC,+2.5566,+3.27492,+3.19643,+3.00127,+3.58328,+3.35736
2000-01-01 07:39:00 UTC,+2.83023,+3.62543,+3.53854,+3.32248,+3.96678,+3.71668
2000-01-01 07:40:00 UTC,+3.11346,+3.98824,+3.89266,+3.65498,+4.36375,+4.08863
2000-01-01 07:41:00 UTC,+3.40665,+4.36381,+4.25923,+3.99917,+4.77469,+4.47366
2000-01-01 07:42:00 UTC,+3.70854,+4.75052,+4.63666,+4.35356,+5.1978,+4.87009
2000-01-01 07:43:00 UTC,+4.02075,+5.15046,+5.02702,+4.72008,+5.6354,+5.2801
2000-01-01 07:44:00 UTC,+4.34143,+5.56123,+5.42794,+5.09652,+6.08485,+5.70121
2000-01-01 07:45:00 UTC,+4.67192,+5.98458,+5.84115,+5.4845,+6.54806,+6.13522
2000-01-01 07:46:00 UTC,+5.01172,+6.41985,+6.26599,+5.8834,+7.02432,+6.58145
2000-01-01 07:47:00 UTC,+5.36077,+6.86697,+6.70239,+6.29316,+7.51353,+7.03982
2000-01-01 07:48:00 UTC,+5.72604,+7.33488,+7.15908,+6.72196,+8.0255,+7.5195
2000-01-01 07:49:00 UTC,+6.16467,+7.89675,+7.70749,+7.23688,+8.64027,+8.09552
2000-01-01 07:50:00 UTC,+6.61526,+8.47394,+8.27084,+7.76584,+9.2718,+8.68723
2000-01-01 07:51:00 UTC,+7.07775,+9.06638,+8.84908,+8.30878,+9.92002,+9.29459
2000-01-01 07:52:00 UTC,+7.5521,+9.674,+9.44215,+8.86563,+10.5849,+9.91751
2000-01-01 07:53:00 UTC,+8.03825,+10.2967,+10.05,+9.43633,+11.2662,+10.5559
2000-01-01 07:54:00 UTC,+8.53616,+10.9345,+10.6725,+10.0208,+11.9641,+11.2098
2000-01-01 07:55:00 UTC,+9.04577,+11.5873,+11.3096,+10.6191,+12.6783,+11.879
2000-01-01 07:56:00 UTC,+9.56703,+12.2551,+11.9613,+11.231,+13.4089,+12.5635
2000-01-01 07:57:00 UTC,+10.0999,+12.9376,+12.6276,+11.8565,+14.1558,+13.2633
2000-01-01 07:58:00 UTC,+10.6443,+13.635,+13.3082,+12.4956,+14.9188,+13.9782
2000-01-01 07:59:00 UTC,+11.2002,+14.3471,+14.0033,+13.1483,+15.698,+14.7083
2000-01-01 08:00:00 UTC,+11.7664,+15.0724,+14.7112,+13.8129,+16.4916,+15.4518
2000-01-01 08:01:00 UTC,+12.8477,+16.4575,+16.0631,+15.0823,+18.0071,+16.8718
2000-01-01 08:02:00 UTC,+13.9199,+17.8309,+17.4036,+16.3409,+19.5098,+18.2797
2000-01-01 08:03:00 UTC,+14.9839,+19.1938,+18.7338,+17.59,+21.0011,+19.677
2000-01-01 08:04:00 UTC,+16.0399,+20.5466,+20.0542,+18.8297,+22.4812,+21.0638
2000-01-01 08:05:00 UTC,+17.0883,+21.8895,+21.3649,+20.0604,+23.9505,+22.4405
2000-01-01 08:06:00 UTC,+18.1291,+23.2228,+22.6662,+21.2823,+25.4094,+23.8073
2000-01-01 08:07:00 UTC,+19.1626,+24.5466,+23.9583,+22.4955,+26.8579,+25.1645
2000-01-01 08:08:00 UTC,+20.1888,+25.8613,+25.2415,+23.7003,+28.2962,+26.5122
2000-01-01 08:09:00 UTC,+21.208,+27.1668,+26.5157,+24.8967,+29.7247,+27.8506
2000-01-01 08:10:00 UTC,+22.2203,+28.4635,+27.7813,+26.085,+31.1434,+29.1799
2000-01-01 08:11:00 UTC,+23.2256,+29.7513,+29.0383,+27.2652,+32.5526,+30.5002
2000-01-01 08:12:00 UTC,+24.2243,+31.0305,+30.2868,+28.4375,+33.9522,+31.8116
2000-01-01 08:13:00 UTC,+25.2162,+32.3011,+31.527,+29.602,+35.3425,+33.1142
2000-01-01 08:14:00 UTC,+26.2015,+33.5633,+32.7589,+30.7587,+36.7235,+34.4081
2000-01-01 08:15:00 UTC,+27.1803,+34.8171,+33.9826,+31.9077,+38.0953,+35.6935
2000-01-01 08:16:00 UTC,+28.1526,+36.0626,+35.1983,+33.0492,+39.4581,+36.9703
2000-01-01 08:17:00 UTC,+29.1185,+37.2999,+36.4059,+34.1831,+40.8119,+38.2388
2000-01-01 08:18:00 UTC,+30.0781,+38.529,+37.6056,+35.3095,+42.1568,+39.4989
2000-01-01 08:19:00 UTC,+31.0313,+39.7501,+38.7974,+36.4285,+43.4928,+40.7507
2000-01-01 08:20:00 UTC,+31.9783,+40.9631,+39.9814,+37.5402,+44.82,+41.9942
2000-01-01 08:21:00 UTC,+32.919,+42.1682,+41.1576,+38.6446,+46.1386,+43.2296
2000-01-01 08:22:00 UTC,+33.8536,+43.3653,+42.326,+39.7417,+47.4484,+44.4569
2000-01-01 08:23:00 UTC,+34.782,+44.5546,+43.4868,+40.8315,+48.7496,+45.6761
2000-01-01 08:24:00 UTC,+35.7043,+45.736,+44.6399,+41.9142,+50.0423,+46.8872
2000-01-01 08:25:00 UTC,+36.6205,+46.9097,+45.7854,+42.9898,+51.3265,+48.0904
2000-01-01 08:26:00 UTC,+37.5307,+48.0756,+46.9234,+44.0583,+52.6022,+49.2857
2000-01-01 08:27:00 UTC,+38.4348,+49.2338,+48.0538,+45.1197,+53.8694,+50.473
2000-01-01 08:28:00 UTC,+39.333,+50.3843,+49.1768,+46.1741,+55.1283,+51.6525
2000-01-01 08:29:00 UTC,+40.2252,+51.5272,+50.2923,+47.2215,+56.3788,+52.8242
2000-01-01 08:30:00 UTC,+41.1115,+52.6625,+51.4004,+48.262,+57.621,+53.9881
2000-01-01 08:31:00 UTC,+41.9919,+53.7903,+52.5011,+49.2955,+58.8549,+55.1443
2000-01-01 08:32:00 UTC,+42.8664,+54.9105,+53.5945,+50.3221,+60.0807,+56.2927
2000-01-01 08:33:00 UTC,+43.7351,+56.0233,+54.6806,+51.3419,+61.2982,+57.4334
2000-01-01 08:34:00 UTC,+44.598,+57.1286,+55.7594,+52.3548,+62.5075,+58.5666
2000-01-01 08:35:00 UTC,+45.455,+58.2264,+56.831,+53.361,+63.7088,+59.6921
2000-01-01 08:36:00 UTC,+46.3063,+59.3169,+57.8953,+54.3603,+64.9019,+60.81
2000-01-01 08:37:00 UTC,+47.1519,+60.4,+58.9524,+55.3529,+66.087,+61.9204
2000-01-01 08:38:00 UTC,+47.9917,+61.4758,+60.0025,+56.3388,+67.2641,+63.0232
2000-01-01 08:39:00 UTC,+48.8258,+62.5443,+61.0453,+57.318,+68.4332,+64.1186
2000-01-01 08:40:00 UTC,+49.6543,+63.6055,+62.0811,+58.2906,+69.5943,+65.2065
2000-01-01 08:41:00 UTC,+50.4771,+64.6595,+63.1098,+59.2565,+70.7476,+66.2871
2000-01-01 08:42:00 UTC,+51.2943,+65.7063,+64.1315,+60.2158,+71.8929,+67.3602
2000-01-01 08:43:00 UTC,+52.1058,+66.7459,+65.1462,+61.1685,+73.0304,+68.426
2000-01-01 08:44:00 UTC,+52.9118,+67.7784,+66.1539,+62.1147,+74.1601,+69.4844
2000-01-01 08:45:00 UTC,+53.7123,+68.8037,+67.1547,+63.0544,+75.2819,+70.5356
2000-01-01 08:46:00 UTC,+54.5072,+69.822,+68.1486,+63.9875,+76.3961,+71.5795
2000-01-01 08:47:00 UTC,+55.2966,+70.8332,+69.1355,+64.9142,+77.5025,+72.6161
2000-01-01 08:48:00 UTC,+56.0805,+71.8373,+70.1157,+65.8345,+78.6012,+73.6456
2000-01-01 08:49:00 UTC,+56.859,+72.8345,+71.0889,+66.7484,+79.6923,+74.6679
2000-01-01 08:50:00 UTC,+57.632,+73.8248,+72.0554,+67.6559,+80.7758,+75.683
2000-01-01 08:51:00 UTC,+58.3996,+74.8081,+73.0152,+68.557,+81.8516,+76.6911
2000-01-01 08:52:00 UTC,+59.1619,+75.7844,+73.9682,+69.4518,+82.92,+77.692
2000-01-01 08:53:00 UTC,+59.9187,+76.754,+74.9144,+70.3403,+83.9808,+78.6859
2000-01-01 08:54:00 UTC,+60.6702,+77.7166,+75.854,+71.2225,+85.0341,+79.6728
2000-01-01 08:55:00 UTC,+61.4165,+78.6725,+76.787,+72.0985,+86.0799,+80.6528
2000-01-01 08:56:00 UTC,+62.1574,+79.6216,+77.7133,+72.9683,+87.1184,+81.6257
2000-01-01 08:57:00 UTC,+62.893,+80.5639,+78.6331,+73.8319,+88.1494,+82.5918
2000-01-01 08:58:00 UTC,+63.6234,+81.4995,+79.5462,+74.6893,+89.1731,+83.5509
2000-01-01 08:59:00 UTC,+64.3486,+82.4284,+80.4529,+75.5406,+90.1895,+84.5032
2000-01-01 09:00:00 UTC,+65.0643,+83.3452,+81.3477,+76.3808,+91.1926,+85.4431
2000-01-01 09:01:00 UTC,+65.7437,+84.2156,+82.1972,+77.1784,+92.145,+86.3354
2000-01-01 09:02:00 UTC,+66.4143,+85.0746,+83.0357,+77.9656,+93.0848,+87.216
2000-01-01 09:03:00 UTC,+67.0812,+85.9289,+83.8695,+78.7485,+94.0196,+88.0918
2000-01-01 09:04:00 UTC,+67.7445,+86.7785,+84.6987,+79.5271,+94.9491,+88.9628
2000-01-01 09:05:00 UTC,+68.404,+87.6234,+85.5233,+80.3014,+95.8736,+89.829
2000-01-01 09:06:00 UTC,+69.06,+88.4636,+86.3435,+81.0715,+96.793,+90.6904
2000-01-01 09:07:00 UTC,+69.7124,+89.2993,+87.1591,+81.8373,+97.7073,+91.547
2000-01-01 09:08:00 UTC,+70.3611,+90.1303,+87.9702,+82.5989,+98.6166,+92.399
2000-01-01 09:09:00 UTC,+71.0063,+90.9568,+88.7769,+83.3563,+99.5209,+93.2463
2000-01-01 09:10:00 UTC,+71.6479,+91.7787,+89.5791,+84.1095,+100.42,+94.0889
2000-01-01 09:11:00 UTC,+72.286,+92.5961,+90.3769,+84.8586,+101.314,+94.9268
2000-01-01 09:12:00 UTC,+72.9206,+93.4089,+91.1702,+85.6036,+102.204,+95.7601
2000-01-01 09:13:00 UTC,+73.5517,+94.2173,+91.9593,+86.3444,+103.088,+96.5889
2000-01-01 09:14:00 UTC,+74.1793,+95.0213,+92.7439,+87.0811,+103.968,+97.413
2000-01-01 09:15:00 UTC,+74.8034,+95.8207,+93.5242,+87.8138,+104.843,+98.2327
2000-01-01 09:16:00 UTC,+75.4241,+96.6158,+94.3003,+88.5425,+105.713,+99.0477
2000-01-01 09:17:00 UTC,+76.0413,+97.4065,+95.072,+89.2671,+106.578,+99.8583
2000-01-01 09:18:00 UTC,+76.6552,+98.1928,+95.8395,+89.9877,+107.438,+100.664
2000-01-01 09:19:00 UTC,+77.2656,+98.9748,+96.6027,+90.7043,+108.294,+101.466
2000-01-01 09:20:00 UTC,+77.8727,+99.7524,+97.3617,+91.417,+109.145,+102.263
2000-01-01 09:21:00 UTC,+78.4764,+100.526,+98.1165,+92.1257,+109.991,+103.056
2000-01-01 09:22:00 UTC,+79.0768,+101.295,+98.8672,+92.8305,+110.832,+103.845
2000-01-01 09:23:00 UTC,+79.6739,+102.06,+99.6136,+93.5314,+111.669,+104.629
2000-01-01 09:24:00 UTC,+80.2676,+102.82,+100.356,+94.2284,+112.501,+105.408
2000-01-01 09:25:00 UTC,+80.8581,+103.577,+101.094,+94.9216,+113.329,+106.184
2000-01-01 09:26:00 UTC,+81.4453,+104.329,+101.828,+95.6109,+114.152,+106.955
2000-01-01 09:27:00 UTC,+82.0292,+105.077,+102.558,+96.2964,+114.97,+107.722
2000-01-01 09:28:00 UTC,+82.61,+105.821,+103.285,+96.9782,+115.784,+108.484
2000-01-01 09:29:00 UTC,+83.1874,+106.56,+104.007,+97.6561,+116.594,+109.243
2000-01-01 09:30:00 UTC,+83.7617,+107.296,+104.725,+98.3303,+117.399,+109.997
2000-01-01 09:31:00 UTC,+84.3329,+108.028,+105.439,+99.0007,+118.199,+110.747
2000-01-01 09:32:00 UTC,+84.9008,+108.755,+106.149,+99.6675,+118.995,+111.493
2000-01-01 09:33:00 UTC,+85.4656,+109.479,+106.855,+100.33,+119.787,+112.234
2000-01-01 09:34:00 UTC,+86.0273,+110.198,+107.557,+100.99,+120.574,+112.972
2000-01-01 09:35:00 UTC,+86.5858,+110.914,+108.255,+101.646,+121.357,+113.705
2000-01-01 09:36:00 UTC,+87.1413,+111.625,+108.95,+102.298,+122.135,+114.435
2000-01-01 09:37:00 UTC,+87.6937,+112.333,+109.641,+102.946,+122.909,+115.16
2000-01-01 09:38:00 UTC,+88.243,+113.036,+110.327,+103.591,+123.679,+115.882
2000-01-01 09:39:00 UTC,+88.7892,+113.736,+111.01,+104.232,+124.445,+116.599
2000-01-01 09:40:00 UTC,+89.3325,+114.432,+111.689,+104.87,+125.206,+117.312
2000-01-01 09:41:00 UTC,+89.8727,+115.124,+112.365,+105.504,+125.964,+118.022
2000-01-01 09:42:00 UTC,+90.4099,+115.812,+113.037,+106.135,+126.717,+118.727
2000-01-01 09:43:00 UTC,+90.9442,+116.497,+113.705,+106.762,+127.465,+119.429
2000-01-01 09:44:00 UTC,+91.4755,+117.177,+114.369,+107.386,+128.21,+120.127
2000-01-01 09:45:00 UTC,+92.0038,+117.854,+115.029,+108.006,+128.951,+120.82
2000-01-01 09:46:00 UTC,+92.5292,+118.527,+115.686,+108.623,+129.687,+121.51
2000-01-01 09:47:00 UTC,+93.0517,+119.196,+116.34,+109.236,+130.419,+122.197
2000-01-01 09:48:00 UTC,+93.5713,+119.862,+116.989,+109.846,+131.148,+122.879
2000-01-01 09:49:00 UTC,+94.0881,+120.524,+117.635,+110.453,+131.872,+123.558
2000-01-01 09:50:00 UTC,+94.6019,+121.182,+118.278,+111.056,+132.592,+124.232
2000-01-01 09:51:00 UTC,+95.113,+121.837,+118.917,+111.656,+133.308,+124.903
2000-01-01 09:52:00 UTC,+95.6211,+122.488,+119.552,+112.252,+134.02,+125.571
2000-01-01 09:53:00 UTC,+96.1265,+123.135,+120.184,+112.846,+134.729,+126.234
2000-01-01 09:54:00 UTC,+96.6291,+123.779,+120.812,+113.436,+135.433,+126.894
2000-01-01 09:55:00 UTC,+97.1289,+124.419,+121.437,+114.022,+136.134,+127.551
2000-01-01 09:56:00 UTC,+97.6259,+125.056,+122.059,+114.606,+136.83,+128.203
2000-01-01 09:57:00 UTC,+98.1202,+125.689,+122.677,+115.186,+137.523,+128.853
2000-01-01 09:58:00 UTC,+98.6118,+126.318,+123.291,+115.763,+138.212,+129.498
2000-01-01 09:59:00 UTC,+99.1006,+126.945,+123.902,+116.337,+138.897,+130.14
2000-01-01 10:00:00 UTC,+99.5867,+127.567,+124.51,+116.908,+139.579,+130.778
2000-01-01 10:01:00 UTC,+100.089,+128.211,+125.138,+117.497,+140.282,+131.438
2000-01-01 10:02:00 UTC,+100.591,+128.854,+125.766,+118.087,+140.986,+132.097
2000-01-01 10:03:00 UTC,+101.09,+129.493,+126.389,+118.672,+141.685,+132.752
2000-01-01 10:04:00 UTC,+101.585,+130.127,+127.009,+119.254,+142.38,+133.403
2000-01-01 10:05:00 UTC,+102.077,+130.758,+127.624,+119.831,+143.069,+134.049
2000-01-01 10:06:00 UTC,+102.566,+131.384,+128.235,+120.405,+143.754,+134.691
2000-01-01 10:07:00 UTC,+103.052,+132.006,+128.842,+120.975,+144.435,+135.328
2000-01-01 10:08:00 UTC,+103.534,+132.623,+129.445,+121.541,+145.111,+135.962
2000-01-01 10:09:00 UTC,+104.013,+133.237,+130.044,+122.103,+145.782,+136.591
2000-01-01 10:10:00 UTC,+104.488,+133.846,+130.638,+122.662,+146.448,+137.215
2000-01-01 10:11:00 UTC,+104.961,+134.451,+131.229,+123.216,+147.111,+137.835
2000-01-01 10:12:00 UTC,+105.43,+135.052,+131.815,+123.767,+147.768,+138.452
2000-01-01 10:13:00 UTC,+105.896,+135.649,+132.398,+124.314,+148.421,+139.063
2000-01-01 10:14:00 UTC,+106.358,+136.242,+132.976,+124.857,+149.07,+139.671
2000-01-01 10:15:00 UTC,+106.818,+136.83,+133.551,+125.396,+149.714,+140.274
2000-01-01 10:16:00 UTC,+107.274,+137.415,+134.121,+125.932,+150.353,+140.874
2000-01-01 10:17:00 UTC,+107.727,+137.995,+134.688,+126.464,+150.988,+141.469
2000-01-01 10:18:00 UTC,+108.177,+138.572,+135.25,+126.992,+151.619,+142.06
2000-01-01 10:19:00 UTC,+108.624,+139.144,+135.809,+127.517,+152.245,+142.646
2000-01-01 10:20:00 UTC,+109.068,+139.712,+136.364,+128.038,+152.867,+143.229
2000-01-01 10:21:00 UTC,+109.508,+140.277,+136.915,+128.555,+153.484,+143.808
2000-01-01 10:22:00 UTC,+109.946,+140.837,+137.462,+129.068,+154.098,+144.382
2000-01-01 10:23:00 UTC,+110.38,+141.393,+138.005,+129.578,+154.706,+144.952
2000-01-01 10:24:00 UTC,+110.811,+141.946,+138.544,+130.085,+155.311,+145.519
2000-01-01 10:25:00 UTC,+111.24,+142.494,+139.079,+130.587,+155.911,+146.081
2000-01-01 10:26:00 UTC,+111.665,+143.039,+139.611,+131.086,+156.507,+146.639
2000-01-01 10:27:00 UTC,+112.087,+143.58,+140.139,+131.582,+157.099,+147.194
2000-01-01 10:28:00 UTC,+112.506,+144.117,+140.663,+132.074,+157.686,+147.744
2000-01-01 10:29:00 UTC,+112.922,+144.65,+141.183,+132.562,+158.269,+148.291
2000-01-01 10:30:00 UTC,+113.335,+145.179,+141.699,+133.047,+158.848,+148.833
2000-01-01 10:31:00 UTC,+113.745,+145.704,+142.212,+133.529,+159.423,+149.372
2000-01-01 10:32:00 UTC,+114.152,+146.226,+142.721,+134.007,+159.993,+149.906
2000-01-01 10:33:00 UTC,+114.557,+146.743,+143.226,+134.481,+160.56,+150.437
2000-01-01 10:34:00 UTC,+114.958,+147.257,+143.728,+134.952,+161.122,+150.964
2000-01-01 10:35:00 UTC,+115.356,+147.767,+144.226,+135.42,+161.68,+151.487
2000-01-01 10:36:00 UTC,+115.751,+148.274,+144.72,+135.884,+162.235,+152.006
2000-01-01 10:37:00 UTC,+116.144,+148.777,+145.211,+136.345,+162.785,+152.521
2000-01-01 10:38:00 UTC,+116.533,+149.276,+145.698,+136.802,+163.331,+153.033
2000-01-01 10:39:00 UTC,+116.92,+149.771,+146.181,+137.256,+163.873,+153.541
2000-01-01 10:40:00 UTC,+117.304,+150.262,+146.661,+137.706,+164.41,+154.045
2000-01-01 10:41:00 UTC,+117.685,+150.75,+147.137,+138.154,+164.944,+154.545
2000-01-01 10:42:00 UTC,+118.063,+151.235,+147.61,+138.597,+165.474,+155.042
2000-01-01 10:43:00 UTC,+118.438,+151.715,+148.079,+139.038,+166,+155.534
2000-01-01 10:44:00 UTC,+118.811,+152.193,+148.545,+139.475,+166.522,+156.023
2000-01-01 10:45:00 UTC,+119.18,+152.666,+149.007,+139.909,+167.04,+156.509
2000-01-01 10:46:00 UTC,+119.547,+153.136,+149.466,+140.34,+167.555,+156.991
2000-01-01 10:47:00 UTC,+119.911,+153.602,+149.921,+140.767,+168.065,+157.469
2000-01-01 10:48:00 UTC,+120.272,+154.065,+150.373,+141.191,+168.571,+157.943
2000-01-01 10:49:00 UTC,+120.631,+154.524,+150.821,+141.612,+169.074,+158.414
2000-01-01 10:50:00 UTC,+120.987,+154.98,+151.266,+142.03,+169.572,+158.881
2000-01-01 10:51:00 UTC,+121.34,+155.432,+151.707,+142.444,+170.067,+159.345
2000-01-01 10:52:00 UTC,+121.69,+155.881,+152.145,+142.856,+170.558,+159.805
2000-01-01 10:53:00 UTC,+122.038,+156.327,+152.58,+143.264,+171.046,+160.261
2000-01-01 10:54:00 UTC,+122.383,+156.768,+153.011,+143.669,+171.529,+160.714
2000-01-01 10:55:00 UTC,+122.725,+157.207,+153.439,+144.07,+172.009,+161.164
2000-01-01 10:56:00 UTC,+123.065,+157.642,+153.864,+144.469,+172.485,+161.61
2000-01-01 10:57:00 UTC,+123.402,+158.073,+154.285,+144.865,+172.957,+162.052
2000-01-01 10:58:00 UTC,+123.736,+158.502,+154.703,+145.257,+173.425,+162.491
2000-01-01 10:59:00 UTC,+124.068,+158.926,+155.118,+145.646,+173.89,+162.927
2000-01-01 11:00:00 UTC,+124.397,+159.348,+155.529,+146.033,+174.351,+163.359
2000-01-01 11:01:00 UTC,+124.735,+159.782,+155.952,+146.43,+174.826,+163.804
2000-01-01 11:02:00 UTC,+125.065,+160.205,+156.365,+146.818,+175.289,+164.237
2000-01-01 11:03:00 UTC,+125.393,+160.624,+156.774,+147.202,+175.747,+164.667
2000-01-01 11:04:00 UTC,+125.717,+161.039,+157.18,+147.583,+176.202,+165.093
2000-01-01 11:05:00 UTC,+126.038,+161.451,+157.582,+147.96,+176.653,+165.515
2000-01-01 11:06:00 UTC,+126.357,+161.859,+157.98,+148.334,+177.099,+165.934
2000-01-01 11:07:00 UTC,+126.673,+162.264,+158.375,+148.705,+177.542,+166.348
2000-01-01 11:08:00 UTC,+126.986,+162.665,+158.766,+149.072,+177.981,+166.759
2000-01-01 11:09:00 UTC,+127.296,+163.062,+159.154,+149.437,+178.415,+167.167
2000-01-01 11:10:00 UTC,+127.604,+163.456,+159.539,+149.797,+178.846,+167.57
2000-01-01 11:11:00 UTC,+127.908,+163.846,+159.919,+150.155,+179.273,+167.97
2000-01-01 11:12:00 UTC,+128.21,+164.233,+160.297,+150.509,+179.696,+168.367
2000-01-01 11:13:00 UTC,+128.509,+164.616,+160.671,+150.861,+180.116,+168.76
2000-01-01 11:14:00 UTC,+128.806,+164.996,+161.042,+151.209,+180.531,+169.149
2000-01-01 11:15:00 UTC,+129.099,+165.372,+161.409,+151.553,+180.943,+169.535
2000-01-01 11:16:00 UTC,+129.39,+165.745,+161.773,+151.895,+181.351,+169.917
2000-01-01 11:17:00 UTC,+129.679,+166.114,+162.133,+152.234,+181.755,+170.296
2000-01-01 11:18:00 UTC,+129.964,+166.48,+162.49,+152.569,+182.155,+170.671
2000-01-01 11:19:00 UTC,+130.248,+166.843,+162.844,+152.901,+182.552,+171.042
2000-01-01 11:20:00 UTC,+130.528,+167.202,+163.195,+153.23,+182.945,+171.411
2000-01-01 11:21:00 UTC,+130.806,+167.558,+163.542,+153.557,+183.334,+171.775
2000-01-01 11:22:00 UTC,+131.081,+167.91,+163.886,+153.88,+183.72,+172.137
2000-01-01 11:23:00 UTC,+131.353,+168.26,+164.227,+154.2,+184.102,+172.495
