,q_bid,end_time,p_bid,mode_dispatch,mode_market,start_time,rate_id,meter_id,e,is_bid,meter_interval_id,qmtp
448,0.0,2021-09-12T22:30:05,0.0,0.0,0.0,2021-09-12T22:29:05,1,1,0.0,True,1422,0.0
449,0.0,2021-09-12T22:35:06,0.0,0.0,0.0,2021-09-12T22:34:06,1,1,0.0,True,1423,0.0
450,0.0,2021-09-12T22:40:06,0.0,0.0,0.0,2021-09-12T22:39:06,1,1,0.0,True,1424,0.0
451,0.0,2021-09-12T22:45:07,0.0,0.0,0.0,2021-09-12T22:44:07,1,1,0.0,True,1425,0.0
452,0.0,2021-09-12T22:50:08,0.0,0.0,0.0,2021-09-12T22:49:08,1,1,0.0,True,1426,0.0
453,0.0,2021-09-12T22:55:08,0.0,0.0,0.0,2021-09-12T22:54:08,1,1,0.0,True,1427,0.0
454,0.0,2021-09-12T23:05:09,0.0,0.0,0.0,2021-09-12T23:04:09,1,1,0.0,True,1428,0.0
455,0.0,2021-09-12T23:15:01,0.0,0.0,0.0,2021-09-12T23:14:01,1,1,0.0,True,1429,0.0
456,0.0,2021-09-12T23:20:02,0.0,0.0,0.0,2021-09-12T23:19:02,1,1,0.0,True,1430,0.0
457,0.0,2021-09-12T23:25:02,0.0,0.0,0.0,2021-09-12T23:24:02,1,1,0.0,True,1431,0.0
458,0.0,2021-09-12T23:30:03,0.0,0.0,0.0,2021-09-12T23:29:03,1,1,0.0,True,1432,0.0
459,0.0,2021-09-12T23:35:04,0.0,0.0,0.0,2021-09-12T23:34:04,1,1,0.0,True,1433,0.0
460,0.0,2021-09-12T23:40:05,0.0,0.0,0.0,2021-09-12T23:39:05,1,1,0.0,True,1434,0.0
461,0.0,2021-09-12T23:45:05,0.0,0.0,0.0,2021-09-12T23:44:05,1,1,0.0,True,1435,0.0
462,0.0,2021-09-12T23:50:06,0.0,0.0,0.0,2021-09-12T23:49:06,1,1,0.0,True,1436,0.0
463,0.0,2021-09-12T23:55:07,0.0,0.0,0.0,2021-09-12T23:54:07,1,1,0.0,True,1437,0.0
464,0.0,2021-09-13T00:05:08,0.0,0.0,0.0,2021-09-13T00:04:08,1,1,0.0,True,1438,0.0
465,0.0,2021-09-13T00:10:08,0.0,0.0,0.0,2021-09-13T00:09:08,1,1,0.0,True,1439,0.0
466,0.0,2021-09-13T00:15:09,0.0,0.0,0.0,2021-09-13T00:14:09,1,1,0.0,True,1440,0.0
467,0.0,2021-09-13T00:20:10,0.0,0.0,0.0,2021-09-13T00:19:10,1,1,0.0,True,1441,0.0
468,0.0,2021-09-13T00:25:01,0.0,0.0,0.0,2021-09-13T00:24:01,1,1,0.0,True,1442,0.0
469,0.0,2021-09-13T00:30:02,0.0,0.0,0.0,2021-09-13T00:29:02,1,1,0.0,True,1443,0.0
470,0.0,2021-09-13T00:35:02,0.0,0.0,0.0,2021-09-13T00:34:02,1,1,0.0,True,1444,0.0
471,0.0,2021-09-13T00:40:03,0.0,0.0,0.0,2021-09-13T00:39:03,1,1,0.0,True,1445,0.0
472,0.0,2021-09-13T00:45:04,0.0,0.0,0.0,2021-09-13T00:44:04,1,1,0.0,True,1446,0.0
473,0.0,2021-09-13T00:50:05,0.0,0.0,0.0,2021-09-13T00:49:05,1,1,0.0,True,1447,0.0
474,0.0,2021-09-13T00:55:05,0.0,0.0,0.0,2021-09-13T00:54:05,1,1,0.0,True,1448,0.0
475,0.0,2021-09-13T01:05:06,0.0,0.0,0.0,2021-09-13T01:04:06,1,1,0.0,True,1449,0.0
476,0.0,2021-09-13T01:10:07,0.0,0.0,0.0,2021-09-13T01:09:07,1,1,0.0,True,1450,0.0
477,0.0,2021-09-13T01:15:08,0.0,0.0,0.0,2021-09-13T01:14:08,1,1,0.0,True,1451,0.0
478,0.0,2021-09-13T01:20:08,0.0,0.0,0.0,2021-09-13T01:19:08,1,1,0.0,True,1452,0.0
479,0.0,2021-09-13T01:25:09,0.0,0.0,0.0,2021-09-13T01:24:09,1,1,0.0,True,1453,0.0
480,0.0,2021-09-13T01:30:10,0.0,0.0,0.0,2021-09-13T01:29:10,1,1,0.0,True,1454,0.0
481,0.0,2021-09-13T01:35:01,0.0,0.0,0.0,2021-09-13T01:34:01,1,1,0.0,True,1455,0.0
482,0.0,2021-09-13T01:40:02,0.0,0.0,0.0,2021-09-13T01:39:02,1,1,0.0,True,1456,0.0
483,0.0,2021-09-13T01:45:02,0.0,0.0,0.0,2021-09-13T01:44:02,1,1,0.0,True,1457,0.0
484,0.0,2021-09-13T01:50:03,0.0,0.0,0.0,2021-09-13T01:49:03,1,1,0.0,True,1458,0.0
485,0.0,2021-09-13T01:55:04,0.0,0.0,0.0,2021-09-13T01:54:04,1,1,0.0,True,1459,0.0
486,0.0,2021-09-13T02:05:05,0.0,0.0,0.0,2021-09-13T02:04:05,1,1,0.0,True,1460,0.0
487,0.0,2021-09-13T02:10:06,0.0,0.0,0.0,2021-09-13T02:09:06,1,1,0.0,True,1461,0.0
488,0.0,2021-09-13T02:15:06,0.0,0.0,0.0,2021-09-13T02:14:06,1,1,0.0,True,1462,0.0
489,0.0,2021-09-13T02:20:07,0.0,0.0,0.0,2021-09-13T02:19:07,1,1,0.0,True,1463,0.0
490,0.0,2021-09-13T02:25:08,0.0,0.0,0.0,2021-09-13T02:24:08,1,1,0.0,True,1464,0.0
491,0.0,2021-09-13T02:30:08,0.0,0.0,0.0,2021-09-13T02:29:08,1,1,0.0,True,1465,0.0
492,0.0,2021-09-13T02:35:09,0.0,0.0,0.0,2021-09-13T02:34:09,1,1,0.0,True,1466,0.0
493,0.0,2021-09-13T02:40:10,0.0,0.0,0.0,2021-09-13T02:39:10,1,1,0.0,True,1467,0.0
494,0.0,2021-09-13T02:45:01,0.0,0.0,0.0,2021-09-13T02:44:01,1,1,0.0,True,1468,0.0
495,0.0,2021-09-13T02:50:02,0.0,0.0,0.0,2021-09-13T02:49:02,1,1,0.0,True,1469,0.0
496,0.0,2021-09-13T02:55:03,0.0,0.0,0.0,2021-09-13T02:54:03,1,1,0.0,True,1470,0.0
497,0.0,2021-09-13T03:05:04,0.0,0.0,0.0,2021-09-13T03:04:04,1,1,0.0,True,1471,0.0
498,0.0,2021-09-13T03:10:04,0.0,0.0,0.0,2021-09-13T03:09:04,1,1,0.0,True,1472,0.0
499,0.0,2021-09-13T03:15:05,0.0,0.0,0.0,2021-09-13T03:14:05,1,1,0.0,True,1473,0.0
500,0.0,2021-09-13T03:20:06,0.0,0.0,0.0,2021-09-13T03:19:06,1,1,0.0,True,1474,0.0
501,0.0,2021-09-13T03:25:07,0.0,0.0,0.0,2021-09-13T03:24:07,1,1,0.0,True,1475,0.0
502,0.0,2021-09-13T03:30:07,0.0,0.0,0.0,2021-09-13T03:29:07,1,1,0.0,True,1476,0.0
503,0.0,2021-09-13T03:35:08,0.0,0.0,0.0,2021-09-13T03:34:08,1,1,0.0,True,1477,0.0
504,0.0,2021-09-13T03:40:09,0.0,0.0,0.0,2021-09-13T03:39:09,1,1,0.0,True,1478,0.0
505,0.0,2021-09-13T03:45:09,0.0,0.0,0.0,2021-09-13T03:44:09,1,1,0.0,True,1479,0.0
506,0.0,2021-09-13T03:50:00,0.0,0.0,0.0,2021-09-13T03:49:00,1,1,0.0,True,1480,0.0
507,0.0,2021-09-13T03:55:01,0.0,0.0,0.0,2021-09-13T03:54:01,1,1,0.0,True,1481,0.0
508,0.0,2021-09-13T04:05:02,0.0,0.0,0.0,2021-09-13T04:04:02,1,1,0.0,True,1482,0.0
509,0.0,2021-09-13T04:10:03,0.0,0.0,0.0,2021-09-13T04:09:03,1,1,0.0,True,1483,0.0
510,0.0,2021-09-13T04:15:04,0.0,0.0,0.0,2021-09-13T04:14:04,1,1,0.0,True,1484,0.0
511,0.0,2021-09-13T04:20:05,0.0,0.0,0.0,2021-09-13T04:19:05,1,1,0.0,True,1485,0.0
512,0.0,2021-09-13T04:25:05,0.0,0.0,0.0,2021-09-13T04:24:05,1,1,0.0,True,1486,0.0
513,0.0,2021-09-13T04:30:06,0.0,0.0,0.0,2021-09-13T04:29:06,1,1,0.0,True,1487,0.0
514,0.0,2021-09-13T04:35:07,0.0,0.0,0.0,2021-09-13T04:34:07,1,1,0.0,True,1488,0.0
515,0.0,2021-09-13T04:40:07,0.0,0.0,0.0,2021-09-13T04:39:07,1,1,0.0,True,1489,0.0
516,0.0,2021-09-13T04:45:08,0.0,0.0,0.0,2021-09-13T04:44:08,1,1,0.0,True,1490,0.0
517,0.0,2021-09-13T04:50:09,0.0,0.0,0.0,2021-09-13T04:49:09,1,1,0.0,True,1491,0.0
518,0.0,2021-09-13T04:55:10,0.0,0.0,0.0,2021-09-13T04:54:10,1,1,0.0,True,1492,0.0
519,0.0,2021-09-13T05:05:01,0.0,0.0,0.0,2021-09-13T05:04:01,1,1,0.0,True,1493,0.0
520,0.0,2021-09-13T05:10:02,0.0,0.0,0.0,2021-09-13T05:09:02,1,1,0.0,True,1494,0.0
521,0.0,2021-09-13T05:15:03,0.0,0.0,0.0,2021-09-13T05:14:03,1,1,0.0,True,1495,0.0
522,0.0,2021-09-13T05:20:03,0.0,0.0,0.0,2021-09-13T05:19:03,1,1,0.0,True,1496,0.0
523,0.0,2021-09-13T05:25:04,0.0,0.0,0.0,2021-09-13T05:24:04,1,1,0.0,True,1497,0.0
524,0.0,2021-09-13T05:30:05,0.0,0.0,0.0,2021-09-13T05:29:05,1,1,0.0,True,1498,0.0
525,0.0,2021-09-13T05:35:06,0.0,0.0,0.0,2021-09-13T05:34:06,1,1,0.0,True,1499,0.0
526,0.0,2021-09-13T05:40:06,0.0,0.0,0.0,2021-09-13T05:39:06,1,1,0.0,True,1500,0.0
527,0.0,2021-09-13T05:45:07,0.0,0.0,0.0,2021-09-13T05:44:07,1,1,0.0,True,1501,0.0
528,0.0,2021-09-13T05:50:08,0.0,0.0,0.0,2021-09-13T05:49:08,1,1,0.0,True,1502,0.0
529,0.0,2021-09-13T05:55:08,0.0,0.0,0.0,2021-09-13T05:54:08,1,1,0.0,True,1503,0.0
530,0.0,2021-09-13T06:05:09,0.0,0.0,0.0,2021-09-13T06:04:09,1,1,0.0,True,1504,0.0
531,0.0,2021-09-13T06:10:00,0.0,0.0,0.0,2021-09-13T06:09:00,1,1,0.0,True,1505,0.0
532,0.0,2021-09-13T06:15:01,0.0,0.0,0.0,2021-09-13T06:14:01,1,1,0.0,True,1506,0.0
533,0.0,2021-09-13T06:20:03,0.0,0.0,0.0,2021-09-13T06:19:03,1,1,0.0,True,1507,0.0
534,0.0,2021-09-13T06:25:03,0.0,0.0,0.0,2021-09-13T06:24:03,1,1,0.0,True,1508,0.0
535,0.0,2021-09-13T06:30:04,0.0,0.0,0.0,2021-09-13T06:29:04,1,1,0.0,True,1509,0.0
536,0.0,2021-09-13T06:35:05,0.0,0.0,0.0,2021-09-13T06:34:05,1,1,0.0,True,1510,0.0
537,0.0,2021-09-13T06:40:05,0.0,0.0,0.0,2021-09-13T06:39:05,1,1,0.0,True,1511,0.0
538,0.0,2021-09-13T06:45:06,0.0,0.0,0.0,2021-09-13T06:44:06,1,1,0.0,True,1512,0.0
539,0.0,2021-09-13T06:50:07,0.0,0.0,0.0,2021-09-13T06:49:07,1,1,0.0,True,1513,0.0
540,0.0,2021-09-13T06:55:07,0.0,0.0,0.0,2021-09-13T06:54:07,1,1,0.0,True,1514,0.0
541,0.0,2021-09-13T07:05:08,0.0,0.0,0.0,2021-09-13T07:04:08,1,1,0.0,True,1515,0.0
542,0.0,2021-09-13T07:10:09,0.0,0.0,0.0,2021-09-13T07:09:09,1,1,0.0,True,1516,0.0
543,0.0,2021-09-13T07:15:10,0.0,0.0,0.0,2021-09-13T07:14:10,1,1,0.0,True,1517,0.0
544,0.0,2021-09-13T07:20:01,0.0,0.0,0.0,2021-09-13T07:19:01,1,1,0.0,True,1518,0.0
545,0.0,2021-09-13T07:25:02,0.0,0.0,0.0,2021-09-13T07:24:02,1,1,0.0,True,1519,0.0
546,0.0,2021-09-13T07:30:03,0.0,0.0,0.0,2021-09-13T07:29:03,1,1,0.0,True,1520,0.0
547,0.0,2021-09-13T07:35:04,0.0,0.0,0.0,2021-09-13T07:34:04,1,1,0.0,True,1521,0.0
548,0.0,2021-09-13T07:40:04,0.0,0.0,0.0,2021-09-13T07:39:04,1,1,0.0,True,1522,0.0
549,0.0,2021-09-13T07:45:05,0.0,0.0,0.0,2021-09-13T07:44:05,1,1,0.0,True,1523,0.0
550,0.0,2021-09-13T07:50:06,0.0,0.0,0.0,2021-09-13T07:49:06,1,1,0.0,True,1524,0.0
551,0.0,2021-09-13T08:05:07,0.0,0.0,0.0,2021-09-13T08:04:07,1,1,0.0,True,1525,0.0
552,0.0,2021-09-13T08:10:08,0.0,0.0,0.0,2021-09-13T08:09:08,1,1,0.0,True,1526,0.0
553,0.0,2021-09-13T08:15:09,0.0,0.0,0.0,2021-09-13T08:14:09,1,1,0.0,True,1527,0.0
554,0.0,2021-09-13T08:20:09,0.0,0.0,0.0,2021-09-13T08:19:09,1,1,0.0,True,1528,0.0
555,0.0,2021-09-13T08:25:00,0.0,0.0,0.0,2021-09-13T08:24:00,1,1,0.0,True,1529,0.0
556,0.0,2021-09-13T08:30:01,0.0,0.0,0.0,2021-09-13T08:29:01,1,1,0.0,True,1530,0.0
557,0.0,2021-09-13T08:35:02,0.0,0.0,0.0,2021-09-13T08:34:02,1,1,0.0,True,1531,0.0
558,0.0,2021-09-13T08:40:03,0.0,0.0,0.0,2021-09-13T08:39:03,1,1,0.0,True,1532,0.0
559,0.0,2021-09-13T08:45:04,0.0,0.0,0.0,2021-09-13T08:44:04,1,1,0.0,True,1533,0.0
560,0.0,2021-09-13T08:50:04,0.0,0.0,0.0,2021-09-13T08:49:04,1,1,0.0,True,1534,0.0
561,0.0,2021-09-13T08:55:05,0.0,0.0,0.0,2021-09-13T08:54:05,1,1,0.0,True,1535,0.0
562,0.0,2021-07-22T11:43:00,0.0,0.0,0.0,2021-07-22T11:42:00,1,1,0.0,True,1536,0.0
563,0.0,2021-09-13T09:10:07,0.0,0.0,0.0,2021-09-13T09:09:07,1,1,0.0,True,1537,0.0
564,0.0,2021-09-13T09:15:07,0.0,0.0,0.0,2021-09-13T09:14:07,1,1,0.0,True,1538,0.0
565,0.0,2021-09-13T09:20:08,0.0,0.0,0.0,2021-09-13T09:19:08,1,1,0.0,True,1539,0.0
566,0.0,2021-09-13T09:25:09,0.0,0.0,0.0,2021-09-13T09:24:09,1,1,0.0,True,1540,0.0
567,0.0,2021-09-13T09:30:09,0.0,0.0,0.0,2021-09-13T09:29:09,1,1,0.0,True,1541,0.0
568,0.0,2021-09-13T09:35:00,0.0,0.0,0.0,2021-09-13T09:34:00,1,1,0.0,True,1542,0.0
569,0.0,2021-09-13T09:40:01,0.0,0.0,0.0,2021-09-13T09:39:01,1,1,0.0,True,1543,0.0
570,0.0,2021-09-13T09:45:03,0.0,0.0,0.0,2021-09-13T09:44:03,1,1,0.0,True,1544,0.0
571,0.0,2021-09-13T09:45:03,0.0,0.0,0.0,2021-09-13T09:44:03,1,1,0.0,True,1545,0.0
572,0.0,2021-09-13T09:45:03,0.0,0.0,0.0,2021-09-13T09:44:03,1,1,0.0,True,1546,0.0
573,0.0,2021-09-13T09:45:03,0.0,0.0,0.0,2021-09-13T09:44:03,1,1,0.0,True,1547,0.0
574,0.0,2021-09-13T10:10:06,0.0,0.0,0.0,2021-09-13T10:09:06,1,1,0.0,True,1548,0.0
575,0.0,2021-09-13T10:15:06,0.0,0.0,0.0,2021-09-13T10:14:06,1,1,0.0,True,1549,0.0
576,0.0,2021-09-13T10:20:07,0.0,0.0,0.0,2021-09-13T10:19:07,1,1,0.0,True,1550,0.0
577,0.0,2021-09-13T10:25:08,0.0,0.0,0.0,2021-09-13T10:24:08,1,1,0.0,True,1551,0.0
578,0.0,2021-09-13T10:30:09,0.0,0.0,0.0,2021-09-13T10:29:09,1,1,0.0,True,1552,0.0
579,0.0,2021-09-13T10:35:09,0.0,0.0,0.0,2021-09-13T10:34:09,1,1,0.0,True,1553,0.0
580,0.0,2021-09-13T10:40:00,0.0,0.0,0.0,2021-09-13T10:39:00,1,1,0.0,True,1554,0.0
581,0.0,2021-09-13T10:45:01,0.0,0.0,0.0,2021-09-13T10:44:01,1,1,0.0,True,1555,0.0
582,0.0,2021-09-13T10:50:02,0.0,0.0,0.0,2021-09-13T10:49:02,1,1,0.0,True,1556,0.0
583,0.0,2021-09-13T10:55:03,0.0,0.0,0.0,2021-09-13T10:54:03,1,1,0.0,True,1557,0.0
584,0.0,2021-09-13T11:05:04,0.0,0.0,0.0,2021-09-13T11:04:04,1,1,0.0,True,1558,0.0
585,0.0,2021-09-13T11:10:05,0.0,0.0,0.0,2021-09-13T11:09:05,1,1,0.0,True,1559,0.0
586,0.0,2021-09-13T11:15:06,0.0,0.0,0.0,2021-09-13T11:14:06,1,1,0.0,True,1560,0.0
587,0.0,2021-09-13T11:20:06,0.0,0.0,0.0,2021-09-13T11:19:06,1,1,0.0,True,1561,0.0
588,0.0,2021-09-13T11:25:07,0.0,0.0,0.0,2021-09-13T11:24:07,1,1,0.0,True,1562,0.0
589,0.0,2021-09-13T11:30:08,0.0,0.0,0.0,2021-09-13T11:29:08,1,1,0.0,True,1563,0.0
590,0.0,2021-09-13T11:35:09,0.0,0.0,0.0,2021-09-13T11:34:09,1,1,0.0,True,1564,0.0
591,0.0,2021-09-13T11:40:10,0.0,0.0,0.0,2021-09-13T11:39:10,1,1,0.0,True,1565,0.0
592,0.0,2021-09-13T11:45:01,0.0,0.0,0.0,2021-09-13T11:44:01,1,1,0.0,True,1566,0.0
593,0.0,2021-09-13T11:55:03,0.0,0.0,0.0,2021-09-13T11:54:03,1,1,0.0,True,1567,0.0
594,0.0,2021-09-13T12:05:04,0.0,0.0,0.0,2021-09-13T12:04:04,1,1,0.0,True,1568,0.0
595,0.0,2021-09-13T12:10:05,0.0,0.0,0.0,2021-09-13T12:09:05,1,1,0.0,True,1569,0.0
596,0.0,2021-09-13T12:15:06,0.0,0.0,0.0,2021-09-13T12:14:06,1,1,0.0,True,1570,0.0
597,0.0,2021-09-13T12:20:07,0.0,0.0,0.0,2021-09-13T12:19:07,1,1,0.0,True,1571,0.0
598,0.0,2021-09-13T12:25:08,0.0,0.0,0.0,2021-09-13T12:24:08,1,1,0.0,True,1572,0.0
599,0.0,2021-09-13T12:30:08,0.0,0.0,0.0,2021-09-13T12:29:08,1,1,0.0,True,1573,0.0
600,0.0,2021-09-13T12:35:09,0.0,0.0,0.0,2021-09-13T12:34:09,1,1,0.0,True,1574,0.0
601,0.0,2021-09-13T12:40:00,0.0,0.0,0.0,2021-09-13T12:39:00,1,1,0.0,True,1575,0.0
602,0.0,2021-09-13T12:45:01,0.0,0.0,0.0,2021-09-13T12:44:01,1,1,0.0,True,1576,0.0
603,0.0,2021-09-13T12:50:02,0.0,0.0,0.0,2021-09-13T12:49:02,1,1,0.0,True,1577,0.0
604,0.0,2021-09-13T12:55:03,0.0,0.0,0.0,2021-09-13T12:54:03,1,1,0.0,True,1578,0.0
605,0.0,2021-09-13T13:05:05,0.0,0.0,0.0,2021-09-13T13:04:05,1,1,0.0,True,1579,0.0
606,0.0,2021-09-13T13:10:05,0.0,0.0,0.0,2021-09-13T13:09:05,1,1,0.0,True,1580,0.0
607,0.0,2021-09-13T13:15:06,0.0,0.0,0.0,2021-09-13T13:14:06,1,1,0.0,True,1581,0.0
608,0.0,2021-09-13T13:20:07,0.0,0.0,0.0,2021-09-13T13:19:07,1,1,0.0,True,1582,0.0
609,0.0,2021-09-13T13:25:08,0.0,0.0,0.0,2021-09-13T13:24:08,1,1,0.0,True,1583,0.0
610,0.0,2021-09-13T13:30:08,0.0,0.0,0.0,2021-09-13T13:29:08,1,1,0.0,True,1584,0.0
611,0.0,2021-09-13T13:35:09,0.0,0.0,0.0,2021-09-13T13:34:09,1,1,0.0,True,1585,0.0
612,0.0,2021-09-13T13:40:10,0.0,0.0,0.0,2021-09-13T13:39:10,1,1,0.0,True,1586,0.0
613,0.0,2021-09-13T13:45:01,0.0,0.0,0.0,2021-09-13T13:44:01,1,1,0.0,True,1587,0.0
614,0.0,2021-09-13T13:50:03,0.0,0.0,0.0,2021-09-13T13:49:03,1,1,0.0,True,1588,0.0
615,0.0,2021-09-13T13:55:04,0.0,0.0,0.0,2021-09-13T13:54:04,1,1,0.0,True,1589,0.0
616,0.0,2021-09-13T14:05:05,0.0,0.0,0.0,2021-09-13T14:04:05,1,1,0.0,True,1590,0.0
617,0.0,2021-09-13T14:10:06,0.0,0.0,0.0,2021-09-13T14:09:06,1,1,0.0,True,1591,0.0
618,0.0,2021-09-13T14:15:06,0.0,0.0,0.0,2021-09-13T14:14:06,1,1,0.0,True,1592,0.0
619,0.0,2021-09-13T14:20:07,0.0,0.0,0.0,2021-09-13T14:19:07,1,1,0.0,True,1593,0.0
620,0.0,2021-09-13T14:25:08,0.0,0.0,0.0,2021-09-13T14:24:08,1,1,0.0,True,1594,0.0
621,0.0,2021-09-13T14:30:09,0.0,0.0,0.0,2021-09-13T14:29:09,1,1,0.0,True,1595,0.0
622,0.0,2021-09-13T14:35:10,0.0,0.0,0.0,2021-09-13T14:34:10,1,1,0.0,True,1596,0.0
623,0.0,2021-09-13T14:40:01,0.0,0.0,0.0,2021-09-13T14:39:01,1,1,0.0,True,1597,0.0
624,0.0,2021-09-13T14:45:02,0.0,0.0,0.0,2021-09-13T14:44:02,1,1,0.0,True,1598,0.0
625,0.0,2021-09-13T14:50:03,0.0,0.0,0.0,2021-09-13T14:49:03,1,1,0.0,True,1599,0.0
626,0.0,2021-09-13T14:55:04,0.0,0.0,0.0,2021-09-13T14:54:04,1,1,0.0,True,1600,0.0
627,0.0,2021-09-13T15:10:06,0.0,0.0,0.0,2021-09-13T15:09:06,1,1,0.0,True,1601,0.0
628,0.0,2021-09-13T15:15:07,0.0,0.0,0.0,2021-09-13T15:14:07,1,1,0.0,True,1602,0.0
629,0.0,2021-09-13T15:20:08,0.0,0.0,0.0,2021-09-13T15:19:08,1,1,0.0,True,1603,0.0
630,0.0,2021-09-13T15:25:08,0.0,0.0,0.0,2021-09-13T15:24:08,1,1,0.0,True,1604,0.0
631,0.0,2021-09-13T15:30:09,0.0,0.0,0.0,2021-09-13T15:29:09,1,1,0.0,True,1605,0.0
632,0.0,2021-09-13T15:40:01,0.0,0.0,0.0,2021-09-13T15:39:01,1,1,0.0,True,1606,0.0
633,0.0,2021-09-13T15:45:03,0.0,0.0,0.0,2021-09-13T15:44:03,1,1,0.0,True,1607,0.0
634,0.0,2021-09-13T15:50:04,0.0,0.0,0.0,2021-09-13T15:49:04,1,1,0.0,True,1608,0.0
635,0.0,2021-09-13T15:55:04,0.0,0.0,0.0,2021-09-13T15:54:04,1,1,0.0,True,1609,0.0
636,0.0,2021-09-13T16:05:06,0.0,0.0,0.0,2021-09-13T16:04:06,1,1,0.0,True,1610,0.0
637,0.0,2021-09-13T16:10:06,0.0,0.0,0.0,2021-09-13T16:09:06,1,1,0.0,True,1611,0.0
638,0.0,2021-09-13T16:15:07,0.0,0.0,0.0,2021-09-13T16:14:07,1,1,0.0,True,1612,0.0
639,0.0,2021-09-13T16:20:08,0.0,0.0,0.0,2021-09-13T16:19:08,1,1,0.0,True,1613,0.0
640,0.0,2021-09-13T16:25:09,0.0,0.0,0.0,2021-09-13T16:24:09,1,1,0.0,True,1614,0.0
641,0.0,2021-09-13T16:30:09,0.0,0.0,0.0,2021-09-13T16:29:09,1,1,0.0,True,1615,0.0
642,0.0,2021-09-14T08:25:07,0.0,0.0,0.0,2021-09-14T08:24:07,1,1,0.0,True,1616,0.0
643,0.0,2021-09-14T08:30:07,0.0,0.0,0.0,2021-09-14T08:29:07,1,1,0.0,True,1617,0.0
644,0.0,2021-09-14T08:35:08,0.0,0.0,0.0,2021-09-14T08:34:08,1,1,0.0,True,1618,0.0
645,0.0,2021-09-14T08:40:09,0.0,0.0,0.0,2021-09-14T08:39:09,1,1,0.0,True,1619,0.0
646,0.0,2021-09-14T08:45:09,0.0,0.0,0.0,2021-09-14T08:44:09,1,1,0.0,True,1620,0.0
647,0.0,2021-09-14T08:55:02,0.0,0.0,0.0,2021-09-14T08:54:02,1,1,0.0,True,1621,0.0
648,0.0,2021-09-14T09:05:03,0.0,0.0,0.0,2021-09-14T09:04:03,1,1,0.0,True,1622,0.0
649,0.0,2021-09-14T09:10:04,0.0,0.0,0.0,2021-09-14T09:09:04,1,1,0.0,True,1623,0.0
650,0.0,2021-09-14T09:15:05,0.0,0.0,0.0,2021-09-14T09:14:05,1,1,0.0,True,1624,0.0
651,0.0,2021-09-14T09:20:05,0.0,0.0,0.0,2021-09-14T09:19:05,1,1,0.0,True,1625,0.0
652,0.0,2021-09-14T09:25:06,0.0,0.0,0.0,2021-09-14T09:24:06,1,1,0.0,True,1626,0.0
653,0.0,2021-09-14T09:30:07,0.0,0.0,0.0,2021-09-14T09:29:07,1,1,0.0,True,1627,0.0
654,0.0,2021-09-14T09:35:07,0.0,0.0,0.0,2021-09-14T09:34:07,1,1,0.0,True,1628,0.0
655,0.0,2021-09-14T09:40:08,0.0,0.0,0.0,2021-09-14T09:39:08,1,1,0.0,True,1629,0.0
656,0.0,2021-09-14T09:45:10,0.0,0.0,0.0,2021-09-14T09:44:10,1,1,0.0,True,1630,0.0
657,0.0,2021-09-14T09:50:00,0.0,0.0,0.0,2021-09-14T09:49:00,1,1,0.0,True,1631,0.0
658,0.0,2021-09-16T07:30:09,0.0,0.0,0.0,2021-09-16T07:29:09,1,1,0.00733333,True,1632,0.088
659,0.0,2021-09-16T07:35:00,0.0,0.0,0.0,2021-09-16T07:34:00,1,1,0.00775,True,1633,0.093
660,0.0,2021-09-16T07:40:01,0.0,0.0,0.0,2021-09-16T07:39:01,1,1,0.00816667,True,1634,0.098
661,0.0,2021-09-16T07:45:01,0.0,0.0,0.0,2021-09-16T07:44:01,1,1,0.0101667,True,1635,0.122
662,0.0,2021-09-16T07:50:02,0.0,0.0,0.0,2021-09-16T07:49:02,1,1,0.0146667,True,1636,0.176
663,0.0,2021-09-16T07:55:03,0.0,0.0,0.0,2021-09-16T07:54:03,1,1,0.0334167,True,1637,0.401
664,0.0,2021-09-16T08:05:04,0.0,0.0,0.0,2021-09-16T08:04:04,1,1,0.0438333,True,1638,0.526
665,0.0,2021-09-16T08:10:05,0.0,0.0,0.0,2021-09-16T08:09:05,1,1,0.0515,True,1639,0.618
666,0.0,2021-09-16T08:15:06,0.0,0.0,0.0,2021-09-16T08:14:06,1,1,0.056,True,1640,0.672
667,0.0,2021-09-16T08:20:07,0.0,0.0,0.0,2021-09-16T08:19:07,1,1,0.0615833,True,1641,0.739
668,0.0,2021-09-16T08:25:07,0.0,0.0,0.0,2021-09-16T08:24:07,1,1,0.0669167,True,1642,0.803
669,0.0,2021-09-16T08:35:09,0.0,0.0,0.0,2021-09-16T08:34:09,1,1,0.0769167,True,1643,0.923
670,0.0,2021-09-16T08:45:00,0.0,0.0,0.0,2021-09-16T08:44:00,1,1,0.0896667,True,1644,1.076
671,0.0,2021-09-16T08:50:01,0.0,0.0,0.0,2021-09-16T08:49:01,1,1,0.0950833,True,1645,1.141
672,0.0,2021-09-16T08:55:01,0.0,0.0,0.0,2021-09-16T08:54:01,1,1,0.100167,True,1646,1.202
673,0.0,2021-09-16T09:05:02,0.0,0.0,0.0,2021-09-16T09:04:02,1,1,0.111167,True,1647,1.334
674,0.0,2021-09-16T09:10:03,0.0,0.0,0.0,2021-09-16T09:09:03,1,1,0.117333,True,1648,1.408
675,0.0,2021-09-16T09:15:04,0.0,0.0,0.0,2021-09-16T09:14:04,1,1,0.123,True,1649,1.476
