timestamp,current_market.clearing_price,current_market.clearing_quantity
2020-01-05 22:05:00 MST,+33.7,+18
2020-01-05 22:10:00 MST,+33.3,+34.5872
2020-01-05 22:15:00 MST,+33.4,+34.5872
2020-01-05 22:20:00 MST,+32.9,+18
2020-01-05 22:25:00 MST,+32.7,+34.5872
2020-01-05 22:30:00 MST,+32.8,+34.5872
2020-01-05 22:35:00 MST,+31.7,+13.5
2020-01-05 22:40:00 MST,+31.7,+30.0872
2020-01-05 22:45:00 MST,+30.8,+30.0872
2020-01-05 22:50:00 MST,+27.5,+30.0872
2020-01-05 22:55:00 MST,+27.6,+13.5
2020-01-05 23:00:00 MST,+28.3,+30.0872
2020-01-05 23:05:00 MST,+30.7,+13.5
2020-01-05 23:10:00 MST,+31.1,+30.0872
2020-01-05 23:15:00 MST,+30.9,+13.5
2020-01-05 23:20:00 MST,+30.8,+30.0872
2020-01-05 23:25:00 MST,+30.6,+30.0872
2020-01-05 23:30:00 MST,+28.8,+13.5
2020-01-05 23:35:00 MST,+28.1,+30.0872
2020-01-05 23:40:00 MST,+27.4,+30.0872
2020-01-05 23:45:00 MST,+26.7,+13.5
2020-01-05 23:50:00 MST,+25.4,+30.0872
2020-01-06 00:00:00 MST,+25.3,+13.5
2020-01-06 00:05:00 MST,+25.8,+30.0872
2020-01-06 00:10:00 MST,+26.6,+13.5
2020-01-06 00:15:00 MST,+27,+30.0872
2020-01-06 00:20:00 MST,+27,+13.5
2020-01-06 00:25:00 MST,+27.3,+30.0872
2020-01-06 00:30:00 MST,+27.7,+13.5
2020-01-06 00:35:00 MST,+27.3,+30.0872
2020-01-06 00:45:00 MST,+27,+13.5
2020-01-06 00:50:00 MST,+26.7,+30.0872
2020-01-06 00:55:00 MST,+26.9,+13.5
2020-01-06 01:00:00 MST,+26.6,+30.0872
2020-01-06 01:05:00 MST,+26.8,+13.5
2020-01-06 01:10:00 MST,+26.7,+30.0872
2020-01-06 01:20:00 MST,+26.7,+13.5
2020-01-06 01:25:00 MST,+26.6,+30.0872
2020-01-06 01:30:00 MST,+26.6,+25.9404
2020-01-06 01:35:00 MST,+26.2,+17.6468
2020-01-06 01:40:00 MST,+26.2,+30.0872
2020-01-06 01:45:00 MST,+26.1,+25.9404
2020-01-06 01:50:00 MST,+26.2,+17.6468
2020-01-06 01:55:00 MST,+26.3,+30.0872
2020-01-06 02:00:00 MST,+26.4,+13.5
2020-01-06 02:05:00 MST,+26.9,+30.0872
2020-01-06 02:10:00 MST,+26.6,+13.5
2020-01-06 02:15:00 MST,+26.5,+25.5872
2020-01-06 02:20:00 MST,+26.2,+25.5872
2020-01-06 02:25:00 MST,+26.2,+9
2020-01-06 02:30:00 MST,+25.5,+30.0872
2020-01-06 02:35:00 MST,+26.1,+9
2020-01-06 02:40:00 MST,+26.1,+25.5872
2020-01-06 02:45:00 MST,+26.1,+9
2020-01-06 02:50:00 MST,+26,+25.5872
2020-01-06 03:00:00 MST,+26,+9
2020-01-06 03:05:00 MST,+26.1,+25.5872
2020-01-06 03:10:00 MST,+26.2,+9
2020-01-06 03:15:00 MST,+26.1,+30.0872
2020-01-06 03:20:00 MST,+26.1,+17.6468
2020-01-06 03:25:00 MST,+26.1,+25.9404
2020-01-06 03:30:00 MST,+26.1,+17.6468
2020-01-06 03:35:00 MST,+26.1,+25.9404
2020-01-06 03:40:00 MST,+26.1,+30.0872
2020-01-06 03:45:00 MST,+26.1,+9
2020-01-06 03:50:00 MST,+26.2,+25.5872
2020-01-06 03:55:00 MST,+26.2,+21.4404
2020-01-06 04:00:00 MST,+26.2,+13.1468
2020-01-06 04:05:00 MST,+26.3,+21.4404
2020-01-06 04:10:00 MST,+26.3,+25.5872
2020-01-06 04:15:00 MST,+26.3,+13.1468
2020-01-06 04:20:00 MST,+25,+21.4404
2020-01-06 04:25:00 MST,+27.7,+8.64679
2020-01-06 04:30:00 MST,+28.1,+16.9404
2020-01-06 04:35:00 MST,+34.1,+8.64679
2020-01-06 04:40:00 MST,+35.6,+4.5
2020-01-06 04:45:00 MST,+35.6,+21.0872
2020-01-06 04:50:00 MST,+43.6,+4.5
2020-01-06 04:55:00 MST,+42.7,+4.5
2020-01-06 05:00:00 MST,+41,+21.0872
2020-01-06 05:05:00 MST,+25.9,+20.866
2020-01-06 05:10:00 MST,+26.7,+20.866
2020-01-06 05:15:00 MST,+27.9,+4.5
2020-01-06 05:20:00 MST,+29,+20.866
2020-01-06 05:25:00 MST,+29.4,+20.866
2020-01-06 05:30:00 MST,+29.6,+4.5
2020-01-06 05:35:00 MST,+32.5,+20.866
2020-01-06 05:40:00 MST,+38.3,+4.5
2020-01-06 05:45:00 MST,+41.2,+20.866
2020-01-06 05:50:00 MST,+40.1,+4.5
2020-01-06 05:55:00 MST,+36.1,+20.866
2020-01-06 06:00:00 MST,+33.6,+20.866
2020-01-06 06:05:00 MST,+27.6,+20.866
2020-01-06 06:10:00 MST,+25.1,+25.366
2020-01-06 06:15:00 MST,+25.4,+25.366
2020-01-06 06:20:00 MST,+25.5,+9
2020-01-06 06:25:00 MST,+29.3,+20.866
2020-01-06 06:30:00 MST,+30.8,+4.5
2020-01-06 06:35:00 MST,+32.6,+20.866
2020-01-06 06:40:00 MST,+32,+4.5
2020-01-06 06:45:00 MST,+32.4,+20.866
2020-01-06 06:50:00 MST,+32.9,+4.5
2020-01-06 06:55:00 MST,+41.4,+20.866
2020-01-06 07:00:00 MST,+37.7,+4.5
2020-01-06 07:05:00 MST,+42.3,+20.866
2020-01-06 07:10:00 MST,+43.5,+4.5
2020-01-06 07:15:00 MST,+36,+20.866
2020-01-06 07:20:00 MST,+40.2,+4.5
2020-01-06 07:25:00 MST,+43.1,+20.866
2020-01-06 07:30:00 MST,+32.7,+20.866
2020-01-06 07:35:00 MST,+33.4,+4.5
2020-01-06 07:40:00 MST,+32.1,+20.866
2020-01-06 07:45:00 MST,+27.4,+20.866
2020-01-06 07:50:00 MST,+25,+34.366
2020-01-06 07:55:00 MST,+24.7,+34.366
2020-01-06 08:00:00 MST,+28.4779,+0
2020-01-06 08:05:00 MST,+26.2,+20.866
2020-01-06 08:10:00 MST,+30.2216,+0
2020-01-06 08:15:00 MST,+29.7,+16.366
2020-01-06 08:20:00 MST,+22.7,+34.366
2020-01-06 08:25:00 MST,+25.7,+9
2020-01-06 08:30:00 MST,+25.9,+20.866
2020-01-06 08:35:00 MST,+24.3,+34.366
2020-01-06 08:40:00 MST,+25.8,+9
2020-01-06 08:45:00 MST,+21.1,+34.366
2020-01-06 08:50:00 MST,+19,+76.6166
2020-01-06 08:55:00 MST,+18.9,+18
2020-01-06 09:00:00 MST,+20.2,+34.366
2020-01-06 09:05:00 MST,+22.5,+18
2020-01-06 09:10:00 MST,+23,+34.366
2020-01-06 09:15:00 MST,+22.1,+18
2020-01-06 09:20:00 MST,+17.5,+34.366
2020-01-06 09:25:00 MST,+14.2,+18
2020-01-06 09:30:00 MST,+17.3,+34.366
2020-01-06 09:35:00 MST,+17.5,+18
2020-01-06 09:40:00 MST,+17.2,+34.366
2020-01-06 09:45:00 MST,+17.2,+18
2020-01-06 09:50:00 MST,+18.3,+34.366
2020-01-06 09:55:00 MST,+17.2,+18
2020-01-06 10:00:00 MST,+17.7,+34.366
2020-01-06 10:05:00 MST,+20.2,+18
2020-01-06 10:10:00 MST,+20.3,+30.6112
2020-01-06 10:15:00 MST,+20,+22.2037
2020-01-06 10:20:00 MST,+19.3,+30.6112
2020-01-06 10:25:00 MST,+19.4,+22.2037
2020-01-06 10:30:00 MST,+18.4,+30.6112
2020-01-06 10:35:00 MST,+17.3,+22.2037
2020-01-06 10:40:00 MST,+17.7,+30.6112
2020-01-06 10:45:00 MST,+17.2,+22.2037
2020-01-06 10:50:00 MST,+17.3,+30.6112
2020-01-06 10:55:00 MST,+17.5,+18
2020-01-06 11:00:00 MST,+17.5,+22.2037
2020-01-06 11:05:00 MST,+15.7,+30.9693
2020-01-06 11:10:00 MST,+15.8,+22.3231
2020-01-06 11:15:00 MST,+16.2,+18
2020-01-06 11:20:00 MST,+16.4,+30.9693
2020-01-06 11:25:00 MST,+16.2,+22.3231
2020-01-06 11:30:00 MST,+16.2,+18
2020-01-06 11:35:00 MST,+16.2,+30.9693
2020-01-06 11:40:00 MST,+16,+22.3231
2020-01-06 11:45:00 MST,+16,+18
2020-01-06 11:50:00 MST,+18.7,+18
2020-01-06 11:55:00 MST,+17.3,+30.9693
2020-01-06 12:00:00 MST,+17.3,+22.3231
2020-01-06 12:05:00 MST,+17.3,+18
2020-01-06 12:10:00 MST,+16,+31.3526
2020-01-06 12:15:00 MST,+15.4,+22.4509
2020-01-06 12:20:00 MST,+15.7,+18
2020-01-06 12:25:00 MST,+15.7,+31.3526
2020-01-06 12:30:00 MST,+15.9,+18
2020-01-06 12:35:00 MST,+15.9,+22.4509
2020-01-06 12:40:00 MST,+15.9,+18
2020-01-06 12:45:00 MST,+15.7,+31.3526
2020-01-06 12:50:00 MST,+15.8,+18
2020-01-06 12:55:00 MST,+15.7,+22.4509
2020-01-06 13:00:00 MST,+5.7,+35.8034
2020-01-06 13:05:00 MST,-0,+13.5
2020-01-06 13:10:00 MST,+13.2,+18
2020-01-06 13:15:00 MST,+14,+18
2020-01-06 13:20:00 MST,+13.9,+18
2020-01-06 13:25:00 MST,+13.3,+18
2020-01-06 13:30:00 MST,+14.6,+18
2020-01-06 13:35:00 MST,+0.2,+36.0731
2020-01-06 13:40:00 MST,+0.2,+27.0366
2020-01-06 13:45:00 MST,+0.2,+18
2020-01-06 13:50:00 MST,+0.2,+36.0731
2020-01-06 13:55:00 MST,+0.2,+4.5
2020-01-06 14:00:00 MST,+0.2,+18
2020-01-06 14:05:00 MST,+0.1,+35.8034
2020-01-06 14:10:00 MST,+0.1,+4.5
2020-01-06 14:15:00 MST,+0.4,+18
2020-01-06 14:20:00 MST,+0.1,+35.8034
2020-01-06 14:25:00 MST,+0.2,+4.5
2020-01-06 14:30:00 MST,+3.2,+18
2020-01-06 14:35:00 MST,+0.1,+35.8034
2020-01-06 14:40:00 MST,+0.1,+4.5
2020-01-06 14:45:00 MST,+0.1,+18
2020-01-06 14:50:00 MST,+0.1,+31.3526
2020-01-06 14:55:00 MST,+0.3,+13.4017
2020-01-06 15:00:00 MST,+12.9,+13.5
2020-01-06 15:05:00 MST,+0,+18
2020-01-06 15:10:00 MST,-0,+35.8034
2020-01-06 15:15:00 MST,-0,+4.5
2020-01-06 15:20:00 MST,-0,+18
2020-01-06 15:25:00 MST,+3.9,+18
2020-01-06 15:30:00 MST,+18.1,+18
2020-01-06 15:35:00 MST,+19.5,+18
2020-01-06 15:40:00 MST,+21.3,+18
2020-01-06 15:45:00 MST,+23.2,+18
2020-01-06 15:50:00 MST,+25.3,+18
2020-01-06 15:55:00 MST,+27.8,+18
2020-01-06 16:05:00 MST,+20.1,+18
2020-01-06 16:10:00 MST,+19.3,+18
2020-01-06 16:15:00 MST,+20.3,+18
2020-01-06 16:20:00 MST,+23.1,+13.5
2020-01-06 16:25:00 MST,+26.7,+13.5
2020-01-06 16:30:00 MST,+44.6,+13.5
2020-01-06 16:35:00 MST,+39.8,+13.5
2020-01-06 16:40:00 MST,+31.6,+13.5
2020-01-06 16:45:00 MST,+31.4,+13.5
2020-01-06 16:50:00 MST,+44.2,+13.5
2020-01-06 16:55:00 MST,+41.8,+13.5
2020-01-06 17:00:00 MST,+43.2,+13.5
2020-01-06 17:05:00 MST,+25.6,+13.5
2020-01-06 17:10:00 MST,+30.4,+13.5
2020-01-06 17:15:00 MST,+28,+13.5
2020-01-06 17:20:00 MST,+27.8,+13.5
2020-01-06 17:30:00 MST,+29.7,+13.5
2020-01-06 17:35:00 MST,+33.4,+13.5
2020-01-06 17:40:00 MST,+34,+13.5
2020-01-06 17:45:00 MST,+32.6,+26.1112
2020-01-06 17:50:00 MST,+35.6,+9
2020-01-06 17:55:00 MST,+33.8,+13.2037
2020-01-06 18:00:00 MST,+31.8,+21.6112
2020-01-06 18:05:00 MST,+32.6,+13.1468
2020-01-06 18:10:00 MST,+31.6,+21.4404
2020-01-06 18:15:00 MST,+31.6,+13.1468
2020-01-06 18:20:00 MST,+30.2,+21.4404
2020-01-06 18:25:00 MST,+30.2,+13.1468
2020-01-06 18:30:00 MST,+30.2,+21.4404
2020-01-06 18:35:00 MST,+30.2,+13.1468
2020-01-06 18:40:00 MST,+30.2,+21.4404
2020-01-06 18:45:00 MST,+30.2,+13.1468
2020-01-06 18:50:00 MST,+29.3,+21.4404
2020-01-06 18:55:00 MST,+30.8,+13.1468
2020-01-06 19:00:00 MST,+31.5,+21.4404
2020-01-06 19:05:00 MST,+31.5,+12.9851
2020-01-06 19:10:00 MST,+31.5,+20.9554
2020-01-06 19:15:00 MST,+32.1,+12.9851
2020-01-06 19:20:00 MST,+32.2,+24.9406
2020-01-06 19:25:00 MST,+31.8,+20.9554
2020-01-06 19:30:00 MST,+31.5,+12.9851
2020-01-06 19:35:00 MST,+30.3,+24.9406
2020-01-06 19:40:00 MST,+30.8,+20.9554
2020-01-06 19:45:00 MST,+30.7,+12.9851
2020-01-06 19:50:00 MST,+30.3,+24.9406
2020-01-06 19:55:00 MST,+28.6,+24.9406
2020-01-06 20:00:00 MST,+29.5,+20.9554
2020-01-06 20:05:00 MST,+33.1,+13.0377
2020-01-06 20:10:00 MST,+34.2,+21.113
2020-01-06 20:15:00 MST,+33.3,+8.53766
2020-01-06 20:20:00 MST,+31,+20.6506
2020-01-06 20:25:00 MST,+30.8,+16.613
2020-01-06 20:30:00 MST,+30.8,+8.53766
2020-01-06 20:35:00 MST,+29.7,+20.6506
2020-01-06 20:40:00 MST,+29.1,+16.613
2020-01-06 20:45:00 MST,+27.1,+20.6506
2020-01-06 20:50:00 MST,+27,+8.53766
2020-01-06 20:55:00 MST,+28,+16.613
2020-01-06 21:00:00 MST,+27.3,+20.6506
2020-01-06 21:05:00 MST,+32,+4.5
2020-01-06 21:10:00 MST,+32,+20.6506
2020-01-06 21:15:00 MST,+31.2,+20.6506
2020-01-06 21:20:00 MST,+32.7,+4.5
2020-01-06 21:25:00 MST,+31,+20.6506
2020-01-06 21:30:00 MST,+30.7,+16.613
2020-01-06 21:35:00 MST,+28.6,+8.53766
2020-01-06 21:40:00 MST,+28.6,+20.6506
2020-01-06 21:45:00 MST,+31,+4.5
2020-01-06 21:50:00 MST,+28.5,+20.6506
2020-01-06 21:55:00 MST,+28.5,+16.613
2020-01-06 22:00:00 MST,+27.9,+20.6506
2020-01-06 22:05:00 MST,+36.3,+4.5
2020-01-06 22:10:00 MST,+43.3,+4.5
2020-01-06 22:15:00 MST,+43.9,+20.866
2020-01-06 22:20:00 MST,+36.2,+4.5
2020-01-06 22:25:00 MST,+31.4,+20.866
2020-01-06 22:30:00 MST,+32.9,+9
2020-01-06 22:35:00 MST,+27.7,+25.366
2020-01-06 22:40:00 MST,+27.9,+9
2020-01-06 22:45:00 MST,+27.6,+25.366
2020-01-06 22:50:00 MST,+27.4,+25.366
2020-01-06 22:55:00 MST,+26.9,+9
2020-01-06 23:00:00 MST,+27.2,+29.866
2020-01-06 23:05:00 MST,+28.5,+29.6506
2020-01-06 23:10:00 MST,+28.8,+13.5
2020-01-06 23:15:00 MST,+28.8,+29.6506
2020-01-06 23:20:00 MST,+27.6,+29.6506
2020-01-06 23:25:00 MST,+27.2,+25.613
2020-01-06 23:30:00 MST,+25.8,+17.5377
2020-01-06 23:35:00 MST,+25.1,+29.6506
2020-01-06 23:40:00 MST,+25.2,+29.6506
2020-01-06 23:45:00 MST,+24.9,+25.613
2020-01-06 23:50:00 MST,+25,+17.5377
2020-01-06 23:55:00 MST,+24.6,+29.6506
2020-01-07 00:00:00 MST,+23.9,+29.6506
2020-01-07 00:05:00 MST,+23.1,+29.6506
2020-01-07 00:10:00 MST,+24.1,+13.5
2020-01-07 00:15:00 MST,+25.5,+29.6506
2020-01-07 00:20:00 MST,+23.3,+29.6506
2020-01-07 00:30:00 MST,+23.3,+13.5
2020-01-07 00:35:00 MST,+23,+34.1506
2020-01-07 00:40:00 MST,+23.1,+34.1506
2020-01-07 00:45:00 MST,+23.1,+30.113
2020-01-07 00:50:00 MST,+23,+22.0377
2020-01-07 00:55:00 MST,+23,+34.1506
2020-01-07 01:00:00 MST,+20.7,+34.1506
2020-01-07 01:05:00 MST,+26.5,+13.5
2020-01-07 01:10:00 MST,+26,+30.0872
2020-01-07 01:15:00 MST,+25.7,+13.5
2020-01-07 01:20:00 MST,+25.6,+30.0872
2020-01-07 01:25:00 MST,+24,+30.0872
2020-01-07 01:30:00 MST,+23.9,+13.5
2020-01-07 01:35:00 MST,+23.3,+30.0872
2020-01-07 01:40:00 MST,+23.3,+17.6468
2020-01-07 01:45:00 MST,+23.3,+25.9404
2020-01-07 01:50:00 MST,+23.3,+17.6468
2020-01-07 01:55:00 MST,+22.9,+30.0872
2020-01-07 02:00:00 MST,+22.9,+25.9404
2020-01-07 02:05:00 MST,+23.3,+17.5915
2020-01-07 02:10:00 MST,+23.3,+29.866
2020-01-07 02:15:00 MST,+23.3,+25.7745
2020-01-07 02:20:00 MST,+22.9,+17.5915
2020-01-07 02:25:00 MST,+22.9,+29.866
2020-01-07 02:30:00 MST,+22.9,+25.7745
2020-01-07 02:35:00 MST,+22.3,+17.5915
2020-01-07 02:40:00 MST,+20.6,+34.366
2020-01-07 02:50:00 MST,+20.4,+30.2745
2020-01-07 02:55:00 MST,+23.3,+17.5915
2020-01-07 03:00:00 MST,+22.9,+25.7745
2020-01-07 03:05:00 MST,+22.9,+29.4406
2020-01-07 03:10:00 MST,+22.9,+24.9406
2020-01-07 03:15:00 MST,+20,+33.9406
2020-01-07 03:20:00 MST,+20.8,+33.9406
2020-01-07 03:25:00 MST,+20.6,+33.9406
2020-01-07 03:30:00 MST,+20.6,+21.9851
2020-01-07 03:35:00 MST,+20.7,+29.9554
2020-01-07 03:40:00 MST,+20.7,+33.9406
2020-01-07 03:45:00 MST,+20.8,+33.9406
2020-01-07 03:55:00 MST,+22.4,+9
2020-01-07 04:00:00 MST,+22.3,+29.4406
2020-01-07 04:05:00 MST,+20.2,+33.9406
2020-01-07 04:10:00 MST,+20.4,+33.9406
2020-01-07 04:15:00 MST,+20.7,+33.9406
2020-01-07 04:20:00 MST,+22.8,+9
2020-01-07 04:25:00 MST,+22.8,+24.9406
2020-01-07 04:30:00 MST,+25.8,+9
2020-01-07 04:35:00 MST,+25.9,+24.9406
2020-01-07 04:40:00 MST,+26.2,+24.9406
2020-01-07 04:45:00 MST,+26.2,+9
2020-01-07 04:50:00 MST,+26.8,+24.9406
2020-01-07 05:00:00 MST,+26.8,+9
2020-01-07 05:05:00 MST,+22.5,+29.4406
2020-01-07 05:10:00 MST,+20.7,+18
2020-01-07 05:15:00 MST,+22.5,+29.4406
2020-01-07 05:20:00 MST,+24.5,+24.9406
2020-01-07 05:25:00 MST,+24.5,+9
2020-01-07 05:30:00 MST,+24.5,+24.9406
2020-01-07 05:35:00 MST,+26.9,+24.9406
2020-01-07 05:40:00 MST,+27.8,+4.5
2020-01-07 05:45:00 MST,+29.9,+20.4406
2020-01-07 05:50:00 MST,+34.1,+4.5
2020-01-07 05:55:00 MST,+33.9,+20.4406
2020-01-07 06:00:00 MST,+34.9,+4.5
2020-01-07 06:05:00 MST,+24,+20.2352
2020-01-07 06:10:00 MST,+23.8,+63.1166
2020-01-07 06:15:00 MST,+23.8,+4.5
2020-01-07 06:20:00 MST,+23.7,+20.2352
2020-01-07 06:25:00 MST,+24.4,+20.2352
2020-01-07 06:30:00 MST,+29.6,+4.5
2020-01-07 06:35:00 MST,+29.6,+20.2352
2020-01-07 06:40:00 MST,+31.3,+20.2352
2020-01-07 06:45:00 MST,+27.9,+20.2352
2020-01-07 06:50:00 MST,+28.3,+20.2352
2020-01-07 06:55:00 MST,+32.3,+4.5
2020-01-07 07:00:00 MST,+30.1,+20.2352
2020-01-07 07:05:00 MST,+35.2,+4.5
2020-01-07 07:10:00 MST,+33.9,+20.4406
2020-01-07 07:20:00 MST,+42.9,+4.5
2020-01-07 07:25:00 MST,+45.1,+20.4406
2020-01-07 07:30:00 MST,+34.1,+20.4406
2020-01-07 07:35:00 MST,+31.8,+20.4406
2020-01-07 07:40:00 MST,+28.7,+24.9406
2020-01-07 07:45:00 MST,+26.7,+24.9406
2020-01-07 07:50:00 MST,+23.1,+24.9406
2020-01-07 07:55:00 MST,+22.6,+24.9406
2020-01-07 08:00:00 MST,+24,+24.9406
2020-01-07 08:05:00 MST,+25.9,+24.9406
2020-01-07 08:10:00 MST,+31.9,+9
2020-01-07 08:15:00 MST,+29.9,+24.9406
2020-01-07 08:20:00 MST,+25.6,+9
2020-01-07 08:25:00 MST,+25.6,+24.9406
2020-01-07 08:35:00 MST,+23.2,+24.9406
2020-01-07 08:40:00 MST,+25.6,+24.9406
2020-01-07 08:45:00 MST,+24.1,+24.9406
2020-01-07 08:50:00 MST,+21.4,+33.9406
2020-01-07 08:55:00 MST,+21.3,+33.9406
2020-01-07 09:00:00 MST,+21.5,+33.9406
2020-01-07 09:05:00 MST,+23.3,+9
2020-01-07 09:10:00 MST,+23.2,+25.8149
2020-01-07 09:15:00 MST,+25,+9
2020-01-07 09:20:00 MST,+24.6,+25.8149
2020-01-07 09:25:00 MST,+24.6,+9
2020-01-07 09:30:00 MST,+22.7,+25.8149
2020-01-07 09:35:00 MST,+24.6,+9
2020-01-07 09:40:00 MST,+22.2,+34.8149
2020-01-07 09:45:00 MST,+21.3,+30.6112
2020-01-07 09:50:00 MST,+19,+22.2037
2020-01-07 09:55:00 MST,+19.9,+34.8149
2020-01-07 10:00:00 MST,+24,+9
2020-01-07 10:05:00 MST,+30.6,+9
2020-01-07 10:10:00 MST,+24.2,+26.2923
2020-01-07 10:15:00 MST,+24.1,+9
2020-01-07 10:20:00 MST,+23.4,+26.2923
2020-01-07 10:25:00 MST,+22.5,+18
2020-01-07 10:30:00 MST,+22.8,+35.2923
2020-01-07 10:35:00 MST,+23.3,+9
2020-01-07 10:40:00 MST,+28.9,+9
2020-01-07 10:45:00 MST,+29.2,+26.2923
2020-01-07 10:50:00 MST,+24,+9
2020-01-07 10:55:00 MST,+22.5,+35.2923
2020-01-07 11:00:00 MST,+24.3,+9
2020-01-07 11:05:00 MST,+20.7,+35.8034
2020-01-07 11:10:00 MST,+22.5,+18
2020-01-07 11:20:00 MST,+22.9,+18
2020-01-07 11:25:00 MST,+22.4,+31.3034
2020-01-07 11:30:00 MST,+24.3,+4.5
2020-01-07 11:35:00 MST,+23.2,+13.5
2020-01-07 11:40:00 MST,+23.9,+4.5
2020-01-07 11:45:00 MST,+22.7,+26.8526
2020-01-07 11:50:00 MST,+22.4,+17.9509
2020-01-07 11:55:00 MST,+20.8,+18
2020-01-07 12:00:00 MST,+20.5,+31.3526
2020-01-07 12:05:00 MST,+22.7,+13.5
2020-01-07 12:10:00 MST,+23,+13.5
2020-01-07 12:15:00 MST,+22.4,+13.5
2020-01-07 12:20:00 MST,+22.3,+13.5
2020-01-07 12:25:00 MST,+22,+18.0183
2020-01-07 12:30:00 MST,+20.8,+31.5548
2020-01-07 12:35:00 MST,+21,+18
2020-01-07 12:40:00 MST,+21.8,+13.5
2020-01-07 12:45:00 MST,+21.9,+13.5
2020-01-07 12:55:00 MST,+22.4,+13.5
2020-01-07 13:05:00 MST,+21.9,+18.0183
2020-01-07 13:10:00 MST,+23.1,+9
2020-01-07 13:20:00 MST,+23.6,+9
2020-01-07 13:25:00 MST,+22.4,+13.5
2020-01-07 13:30:00 MST,+23.6,+9
2020-01-07 13:35:00 MST,+25,+9
2020-01-07 13:40:00 MST,+25.1,+9
2020-01-07 13:45:00 MST,+24.5,+9
2020-01-07 13:50:00 MST,+24.4,+9
2020-01-07 14:00:00 MST,+25.8,+9
2020-01-07 14:05:00 MST,+26.5,+9
2020-01-07 14:10:00 MST,+28.7,+9
2020-01-07 14:15:00 MST,+27.9,+9
2020-01-07 14:20:00 MST,+29.7,+9
2020-01-07 14:25:00 MST,+29.4,+9
2020-01-07 14:30:00 MST,+30.2,+9
2020-01-07 14:35:00 MST,+29.6,+9
2020-01-07 14:40:00 MST,+23.3,+36.0731
2020-01-07 14:45:00 MST,+26.1,+9
2020-01-07 14:50:00 MST,+27.8,+9
2020-01-07 14:55:00 MST,+27.1,+9
2020-01-07 15:00:00 MST,+30.5,+9
2020-01-07 15:05:00 MST,+28,+9
2020-01-07 15:10:00 MST,+23.2,+36.3529
2020-01-07 15:15:00 MST,+23.2,+18
2020-01-07 15:20:00 MST,+22.8,+36.3529
2020-01-07 15:25:00 MST,+23.6,+18
2020-01-07 15:30:00 MST,+24.2,+18
2020-01-07 15:35:00 MST,+26.3,+9
2020-01-07 15:40:00 MST,+27.5,+9
2020-01-07 15:45:00 MST,+29.5,+9
2020-01-07 15:50:00 MST,+33.6,+9
2020-01-07 15:55:00 MST,+33.7,+9
2020-01-07 16:00:00 MST,+34.9,+9
2020-01-07 16:05:00 MST,+25.6,+18
2020-01-07 16:20:00 MST,+27.2,+9
2020-01-07 16:25:00 MST,+31.3,+9
2020-01-07 16:30:00 MST,+32.4,+9
2020-01-07 16:35:00 MST,+34.8,+9
2020-01-07 16:40:00 MST,+36.8,+9
2020-01-07 16:45:00 MST,+41.3,+9
2020-01-07 16:50:00 MST,+45.5,+9
2020-01-07 16:55:00 MST,+45.4,+9
2020-01-07 17:00:00 MST,+38.5,+9
2020-01-07 17:05:00 MST,+28.5,+9
2020-01-07 17:10:00 MST,+24,+35.8034
2020-01-07 17:15:00 MST,+25.7,+18
2020-01-07 17:20:00 MST,+25.8,+18
2020-01-07 17:25:00 MST,+25.7,+35.8034
2020-01-07 17:30:00 MST,+25.9,+18
2020-01-07 17:35:00 MST,+26,+18
2020-01-07 17:40:00 MST,+27.2,+13.5
2020-01-07 17:45:00 MST,+27.7,+26.8526
2020-01-07 17:50:00 MST,+29.2,+13.5
2020-01-07 18:00:00 MST,+29.3,+17.9509
2020-01-07 18:05:00 MST,+27.1,+26.1112
2020-01-07 18:10:00 MST,+27.1,+17.7037
2020-01-07 18:15:00 MST,+27.1,+26.1112
2020-01-07 18:20:00 MST,+27.2,+17.7037
2020-01-07 18:25:00 MST,+26.9,+26.1112
2020-01-07 18:30:00 MST,+26.9,+17.7037
2020-01-07 18:35:00 MST,+27.2,+26.1112
2020-01-07 18:40:00 MST,+26.9,+17.7037
2020-01-07 18:45:00 MST,+27,+26.1112
2020-01-07 18:50:00 MST,+27,+17.7037
2020-01-07 18:55:00 MST,+30.3,+13.5
2020-01-07 19:00:00 MST,+30.1,+26.1112
2020-01-07 19:05:00 MST,+30.7,+17.5915
2020-01-07 19:10:00 MST,+30.7,+25.7745
2020-01-07 19:15:00 MST,+30.7,+17.5915
2020-01-07 19:20:00 MST,+30.1,+25.7745
2020-01-07 19:25:00 MST,+30.1,+17.5915
2020-01-07 19:30:00 MST,+30.1,+25.7745
2020-01-07 19:35:00 MST,+30,+22.0915
2020-01-07 19:40:00 MST,+30,+30.2745
2020-01-07 19:45:00 MST,+30,+17.5915
2020-01-07 19:50:00 MST,+27.4,+29.866
2020-01-07 19:55:00 MST,+27.7,+13.5
2020-01-07 20:00:00 MST,+29.9,+29.866
2020-01-07 20:05:00 MST,+29.3,+17.4851
2020-01-07 20:10:00 MST,+32.3,+25.4554
2020-01-07 20:15:00 MST,+33.2,+17.4851
2020-01-07 20:20:00 MST,+32.3,+25.4554
2020-01-07 20:25:00 MST,+34.4,+17.4851
2020-01-07 20:30:00 MST,+34.8,+25.4554
2020-01-07 20:35:00 MST,+31.9,+29.4406
2020-01-07 20:40:00 MST,+30.9,+25.4554
2020-01-07 20:45:00 MST,+30.5,+17.4851
